,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
"MAYDAY - From ""Fire Force: Enen no Shouboutai""",0.602,0.884,10,-6.978,0,0.139,0.000721,0,0.335,0.498,120.95,audio_features,0xKnM8EsQgJwWiwsDjSEAs,spotify:track:0xKnM8EsQgJwWiwsDjSEAs,https://api.spotify.com/v1/tracks/0xKnM8EsQgJwWiwsDjSEAs,https://api.spotify.com/v1/audio-analysis/0xKnM8EsQgJwWiwsDjSEAs,224132,4
Event Horizon,0.464,0.38,7,-8.052,1,0.0279,0.0665,0.898,0.114,0.0558,100.006,audio_features,7lSHfDPdyGdRyG234h5ToK,spotify:track:7lSHfDPdyGdRyG234h5ToK,https://api.spotify.com/v1/tracks/7lSHfDPdyGdRyG234h5ToK,https://api.spotify.com/v1/audio-analysis/7lSHfDPdyGdRyG234h5ToK,310667,3
A While Back,0.63,0.41,1,-17.326,0,0.042,0.821,0.621,0.0946,0.0669,94.996,audio_features,3c90bHaA3ZyhcD3Knbnkrf,spotify:track:3c90bHaA3ZyhcD3Knbnkrf,https://api.spotify.com/v1/tracks/3c90bHaA3ZyhcD3Knbnkrf,https://api.spotify.com/v1/audio-analysis/3c90bHaA3ZyhcD3Knbnkrf,161684,4
暗殺一家の館,0.298,0.219,4,-13.495,0,0.033,0.971,0.115,0.109,0.0745,100.206,audio_features,0a85d1xsH0C8eBEd5JRmW0,spotify:track:0a85d1xsH0C8eBEd5JRmW0,https://api.spotify.com/v1/tracks/0a85d1xsH0C8eBEd5JRmW0,https://api.spotify.com/v1/audio-analysis/0a85d1xsH0C8eBEd5JRmW0,136840,4
Pasiflorine,0.676,0.809,2,-6.084,0,0.0337,0.053,1.38e-05,0.13,0.411,124.01,audio_features,2dGLgeorhk8f54PSm9xPLH,spotify:track:2dGLgeorhk8f54PSm9xPLH,https://api.spotify.com/v1/tracks/2dGLgeorhk8f54PSm9xPLH,https://api.spotify.com/v1/audio-analysis/2dGLgeorhk8f54PSm9xPLH,249933,4
Nobody to Love,0.687,0.478,7,-7.286,1,0.149,0.48,6.82e-06,0.456,0.494,137.852,audio_features,4AEh58vrpgsaajUZVzzzqQ,spotify:track:4AEh58vrpgsaajUZVzzzqQ,https://api.spotify.com/v1/tracks/4AEh58vrpgsaajUZVzzzqQ,https://api.spotify.com/v1/audio-analysis/4AEh58vrpgsaajUZVzzzqQ,213194,4
Fukai Mori,0.512,0.483,5,-8.899,1,0.0288,0.0905,0,0.101,0.528,161.986,audio_features,3gNMPRyTvLjjggWkCL0Til,spotify:track:3gNMPRyTvLjjggWkCL0Til,https://api.spotify.com/v1/tracks/3gNMPRyTvLjjggWkCL0Til,https://api.spotify.com/v1/audio-analysis/3gNMPRyTvLjjggWkCL0Til,240141,4
Hymnals,0.604,0.806,7,-6.416,0,0.0467,0.0126,0.00803,0.176,0.0894,131.95,audio_features,2r12KCHNv0p7JQJsGt3vYK,spotify:track:2r12KCHNv0p7JQJsGt3vYK,https://api.spotify.com/v1/tracks/2r12KCHNv0p7JQJsGt3vYK,https://api.spotify.com/v1/audio-analysis/2r12KCHNv0p7JQJsGt3vYK,219943,4
Alpha Drone 8 Hz,0.218,0.0282,3,-30.323,0,0.0613,0.985,0.79,0.109,0.379,75.195,audio_features,1xrw0MIXasQIaD9oLqE4qF,spotify:track:1xrw0MIXasQIaD9oLqE4qF,https://api.spotify.com/v1/tracks/1xrw0MIXasQIaD9oLqE4qF,https://api.spotify.com/v1/audio-analysis/1xrw0MIXasQIaD9oLqE4qF,216000,5
Pa’ Dónde Se Fue,0.335,0.837,9,-4.437,0,0.0546,0.377,0.132,0.334,0.608,177.709,audio_features,2TPZomzhdB7toV3cx0hj08,spotify:track:2TPZomzhdB7toV3cx0hj08,https://api.spotify.com/v1/tracks/2TPZomzhdB7toV3cx0hj08,https://api.spotify.com/v1/audio-analysis/2TPZomzhdB7toV3cx0hj08,249267,4
"We Can (From ""One Piece"")",0.49,0.958,7,-5.165,1,0.182,0.000343,0.00282,0.359,0.561,179.954,audio_features,1CK2IQctMHvr1oBViumRwu,spotify:track:1CK2IQctMHvr1oBViumRwu,https://api.spotify.com/v1/tracks/1CK2IQctMHvr1oBViumRwu,https://api.spotify.com/v1/audio-analysis/1CK2IQctMHvr1oBViumRwu,150667,4
Magari,0.246,0.123,10,-26.022,0,0.0423,0.992,0.949,0.109,0.193,95.818,audio_features,3cbYtmntj3mAHLoM1CEfzZ,spotify:track:3cbYtmntj3mAHLoM1CEfzZ,https://api.spotify.com/v1/tracks/3cbYtmntj3mAHLoM1CEfzZ,https://api.spotify.com/v1/audio-analysis/3cbYtmntj3mAHLoM1CEfzZ,108000,1
Mariposa,0.676,0.525,9,-5.88,1,0.028,0.617,0,0.356,0.421,112.011,audio_features,4ja2gzrNh9VNigzoXfmbwD,spotify:track:4ja2gzrNh9VNigzoXfmbwD,https://api.spotify.com/v1/tracks/4ja2gzrNh9VNigzoXfmbwD,https://api.spotify.com/v1/audio-analysis/4ja2gzrNh9VNigzoXfmbwD,210000,4
Satellite,0.387,0.94,5,-4.16,0,0.0528,0.00369,0,0.0759,0.444,134.876,audio_features,5sG3G54H21hNfd5etlheoe,spotify:track:5sG3G54H21hNfd5etlheoe,https://api.spotify.com/v1/tracks/5sG3G54H21hNfd5etlheoe,https://api.spotify.com/v1/audio-analysis/5sG3G54H21hNfd5etlheoe,238573,4
Day 1,0.503,0.581,6,-7.007,1,0.0881,0.21,0.000708,0.257,0.633,94.555,audio_features,6ZzYETKetIfNUsZUb23jgG,spotify:track:6ZzYETKetIfNUsZUb23jgG,https://api.spotify.com/v1/tracks/6ZzYETKetIfNUsZUb23jgG,https://api.spotify.com/v1/audio-analysis/6ZzYETKetIfNUsZUb23jgG,233601,4
Quilt,0.682,0.165,5,-11.136,1,0.102,0.884,0.903,0.129,0.274,144.111,audio_features,36mNaqxxmYvscr4cdrC5vy,spotify:track:36mNaqxxmYvscr4cdrC5vy,https://api.spotify.com/v1/tracks/36mNaqxxmYvscr4cdrC5vy,https://api.spotify.com/v1/audio-analysis/36mNaqxxmYvscr4cdrC5vy,121250,4
Fairway Drive,0.527,0.017,6,-24.032,1,0.0497,0.988,0.952,0.0893,0.441,78.398,audio_features,3zkLIQIwUzSVO7BPOiqVSE,spotify:track:3zkLIQIwUzSVO7BPOiqVSE,https://api.spotify.com/v1/tracks/3zkLIQIwUzSVO7BPOiqVSE,https://api.spotify.com/v1/audio-analysis/3zkLIQIwUzSVO7BPOiqVSE,168296,4
Love Is Who We Are,0.659,0.852,0,-3.133,1,0.0473,0.0299,0,0.167,0.793,127.997,audio_features,7kwfhXYm42YDcud9MTYaEL,spotify:track:7kwfhXYm42YDcud9MTYaEL,https://api.spotify.com/v1/tracks/7kwfhXYm42YDcud9MTYaEL,https://api.spotify.com/v1/audio-analysis/7kwfhXYm42YDcud9MTYaEL,176275,4
Cantinero,0.682,0.954,6,-2.478,0,0.0475,0.0109,0.000807,0.217,0.888,123.057,audio_features,4nzaM6VGKkoiD8L8jld4sC,spotify:track:4nzaM6VGKkoiD8L8jld4sC,https://api.spotify.com/v1/tracks/4nzaM6VGKkoiD8L8jld4sC,https://api.spotify.com/v1/audio-analysis/4nzaM6VGKkoiD8L8jld4sC,220267,4
Amor De Luto,0.782,0.858,9,-5.647,0,0.115,0.424,0,0.0819,0.744,83.998,audio_features,1BUtlHw09bzZXdEyjobaI0,spotify:track:1BUtlHw09bzZXdEyjobaI0,https://api.spotify.com/v1/tracks/1BUtlHw09bzZXdEyjobaI0,https://api.spotify.com/v1/audio-analysis/1BUtlHw09bzZXdEyjobaI0,235172,4
"Know Know Know (From ""Gintama 2015"")",0.475,0.949,6,-5.298,1,0.0988,0.000377,0.458,0.276,0.692,160.025,audio_features,5nU5d7IMkRGwkXmbclhN6p,spotify:track:5nU5d7IMkRGwkXmbclhN6p,https://api.spotify.com/v1/tracks/5nU5d7IMkRGwkXmbclhN6p,https://api.spotify.com/v1/audio-analysis/5nU5d7IMkRGwkXmbclhN6p,201000,4
Creature,0.794,0.717,7,-5.73,1,0.251,0.0511,0,0.195,0.372,141.881,audio_features,3eV2WT9YhfzkxbufnBF8wK,spotify:track:3eV2WT9YhfzkxbufnBF8wK,https://api.spotify.com/v1/tracks/3eV2WT9YhfzkxbufnBF8wK,https://api.spotify.com/v1/audio-analysis/3eV2WT9YhfzkxbufnBF8wK,202816,4
"Monster Without a Name (From ""Psycho-Pass"")",0.347,0.961,0,-5.264,0,0.476,0.0196,0.000859,0.365,0.0953,179.856,audio_features,3rHkJLc9XhGjvqGD9j57nX,spotify:track:3rHkJLc9XhGjvqGD9j57nX,https://api.spotify.com/v1/tracks/3rHkJLc9XhGjvqGD9j57nX,https://api.spotify.com/v1/audio-analysis/3rHkJLc9XhGjvqGD9j57nX,313333,4
All I Need Is MONEY!,0.702,0.289,0,-16.343,1,0.0733,0.704,0.841,0.121,0.462,65.991,audio_features,1o0Y0of2rU0obyIoULPPOE,spotify:track:1o0Y0of2rU0obyIoULPPOE,https://api.spotify.com/v1/tracks/1o0Y0of2rU0obyIoULPPOE,https://api.spotify.com/v1/audio-analysis/1o0Y0of2rU0obyIoULPPOE,94347,4
Dile A Tu Marido,0.813,0.75,6,-5.797,0,0.0399,0.638,0,0.269,0.866,101.995,audio_features,03PoB3yyAdPA1S5yw6GtGW,spotify:track:03PoB3yyAdPA1S5yw6GtGW,https://api.spotify.com/v1/tracks/03PoB3yyAdPA1S5yw6GtGW,https://api.spotify.com/v1/audio-analysis/03PoB3yyAdPA1S5yw6GtGW,286224,4
"Memories (From ""One Piece"")",,,,,,,,,,,,,,,,,,
Hacerte el Amor (feat. Dlm),0.776,0.762,0,-6.164,1,0.0412,0.0404,0,0.097,0.809,98.0,audio_features,6yEe8SnrgsVsnWOvDT80oO,spotify:track:6yEe8SnrgsVsnWOvDT80oO,https://api.spotify.com/v1/tracks/6yEe8SnrgsVsnWOvDT80oO,https://api.spotify.com/v1/audio-analysis/6yEe8SnrgsVsnWOvDT80oO,242155,4
"Hands Up! (From anime ""One Piece"") [Originally Performed by Kota Shinzato]",,,,,,,,,,,,,,,,,,
Princess Mononoke (Mononoke Hime): Princess Mononoke,0.507,0.0829,0,-21.151,0,0.0938,0.986,0.704,0.09,0.282,81.341,audio_features,20W4bkIZAFWqLdccC90IO7,spotify:track:20W4bkIZAFWqLdccC90IO7,https://api.spotify.com/v1/tracks/20W4bkIZAFWqLdccC90IO7,https://api.spotify.com/v1/audio-analysis/20W4bkIZAFWqLdccC90IO7,231147,4
needles,0.534,0.978,1,-3.113,1,0.0775,0.0011,0.000122,0.0543,0.525,94.278,audio_features,6V8oQXzymTzpEZOsiBiyJT,spotify:track:6V8oQXzymTzpEZOsiBiyJT,https://api.spotify.com/v1/tracks/6V8oQXzymTzpEZOsiBiyJT,https://api.spotify.com/v1/audio-analysis/6V8oQXzymTzpEZOsiBiyJT,193573,4
Más,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,audio_features,0VgkVdmE4gld66l8iyGjgx,spotify:track:0VgkVdmE4gld66l8iyGjgx,https://api.spotify.com/v1/tracks/0VgkVdmE4gld66l8iyGjgx,https://api.spotify.com/v1/audio-analysis/0VgkVdmE4gld66l8iyGjgx,204600,4
Traicionera,0.762,0.683,11,-4.655,1,0.0488,0.148,0,0.264,0.683,91.001,audio_features,0ph0XtikMhGkgpg1tcoqkP,spotify:track:0ph0XtikMhGkgpg1tcoqkP,https://api.spotify.com/v1/tracks/0ph0XtikMhGkgpg1tcoqkP,https://api.spotify.com/v1/audio-analysis/0ph0XtikMhGkgpg1tcoqkP,228678,4
Fantasmas,0.497,0.422,0,-6.844,1,0.0245,0.671,3.21e-06,0.194,0.113,81.501,audio_features,0itukH4hI1pxOsyRQRQ28f,spotify:track:0itukH4hI1pxOsyRQRQ28f,https://api.spotify.com/v1/tracks/0itukH4hI1pxOsyRQRQ28f,https://api.spotify.com/v1/audio-analysis/0itukH4hI1pxOsyRQRQ28f,223466,3
Stimulate your Brain,0.109,0.254,4,-22.251,1,0.0381,0.901,0.995,0.164,0.126,81.476,audio_features,5V8DVUuMl7xFdI1dptAAAk,spotify:track:5V8DVUuMl7xFdI1dptAAAk,https://api.spotify.com/v1/tracks/5V8DVUuMl7xFdI1dptAAAk,https://api.spotify.com/v1/audio-analysis/5V8DVUuMl7xFdI1dptAAAk,72000,3
unwanted,0.683,0.254,3,-15.175,1,0.0722,0.553,0.881,0.589,0.253,114.924,audio_features,4jNWDjdI1LeXkcBtWxEOBP,spotify:track:4jNWDjdI1LeXkcBtWxEOBP,https://api.spotify.com/v1/tracks/4jNWDjdI1LeXkcBtWxEOBP,https://api.spotify.com/v1/audio-analysis/4jNWDjdI1LeXkcBtWxEOBP,131495,4
Baila (Salsa Version),0.792,0.881,2,-3.885,1,0.0988,0.311,0,0.0803,0.644,97.019,audio_features,3CgP0RBx8pwOfe36xHLWrj,spotify:track:3CgP0RBx8pwOfe36xHLWrj,https://api.spotify.com/v1/tracks/3CgP0RBx8pwOfe36xHLWrj,https://api.spotify.com/v1/audio-analysis/3CgP0RBx8pwOfe36xHLWrj,205693,4
Humble,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,audio_features,7KXjTSCq5nL1LoYtL7XAwS,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,https://api.spotify.com/v1/tracks/7KXjTSCq5nL1LoYtL7XAwS,https://api.spotify.com/v1/audio-analysis/7KXjTSCq5nL1LoYtL7XAwS,177000,4
Flaco,0.454,0.419,9,-5.678,1,0.0255,0.196,0.0039,0.197,0.238,146.711,audio_features,3HMYsT5mnqQ57tVjvqlETb,spotify:track:3HMYsT5mnqQ57tVjvqlETb,https://api.spotify.com/v1/tracks/3HMYsT5mnqQ57tVjvqlETb,https://api.spotify.com/v1/audio-analysis/3HMYsT5mnqQ57tVjvqlETb,256773,3
"Jenny of Oldstones (From ""Game of Thrones"")",0.419,0.112,1,-16.768,0,0.0369,0.797,0.000205,0.131,0.274,100.814,audio_features,5HODrxkbqhMy4scAQVx06t,spotify:track:5HODrxkbqhMy4scAQVx06t,https://api.spotify.com/v1/tracks/5HODrxkbqhMy4scAQVx06t,https://api.spotify.com/v1/audio-analysis/5HODrxkbqhMy4scAQVx06t,172429,5
One With You,0.27,0.0751,2,-25.511,1,0.0407,0.992,0.857,0.111,0.276,123.869,audio_features,1Xiva2KjOYcPIT8VfrfJKS,spotify:track:1Xiva2KjOYcPIT8VfrfJKS,https://api.spotify.com/v1/tracks/1Xiva2KjOYcPIT8VfrfJKS,https://api.spotify.com/v1/audio-analysis/1Xiva2KjOYcPIT8VfrfJKS,133521,4
When I See You,0.495,0.609,7,-9.902,1,0.0339,0.42,0,0.187,0.33,135.671,audio_features,0tKjVEJlX3IZ5L1rEJc5hh,spotify:track:0tKjVEJlX3IZ5L1rEJc5hh,https://api.spotify.com/v1/tracks/0tKjVEJlX3IZ5L1rEJc5hh,https://api.spotify.com/v1/audio-analysis/0tKjVEJlX3IZ5L1rEJc5hh,257440,4
Japanese Lullaby - Lofi Sleep Beat,0.613,0.4,0,-10.546,1,0.0615,0.59,0.56,0.129,0.307,75.089,audio_features,5wr60MlR6j6RCtqV3YJlP9,spotify:track:5wr60MlR6j6RCtqV3YJlP9,https://api.spotify.com/v1/tracks/5wr60MlR6j6RCtqV3YJlP9,https://api.spotify.com/v1/audio-analysis/5wr60MlR6j6RCtqV3YJlP9,113143,4
Corazon Sin Cara,0.704,0.83,11,-3.139,1,0.0297,0.0489,0,0.111,0.957,127.104,audio_features,0u4N6w5lBw5xMrzJitRWUo,spotify:track:0u4N6w5lBw5xMrzJitRWUo,https://api.spotify.com/v1/tracks/0u4N6w5lBw5xMrzJitRWUo,https://api.spotify.com/v1/audio-analysis/0u4N6w5lBw5xMrzJitRWUo,211453,4
Softer Rain,0.138,0.972,10,-18.939,1,0.0704,0.139,0.996,0.376,1e-05,84.963,audio_features,7pjG0uixjZKFqsj05SJIOi,spotify:track:7pjG0uixjZKFqsj05SJIOi,https://api.spotify.com/v1/tracks/7pjG0uixjZKFqsj05SJIOi,https://api.spotify.com/v1/audio-analysis/7pjG0uixjZKFqsj05SJIOi,177976,4
I've Got the Tiger by the Tail,0.701,0.497,4,-10.05,1,0.0316,0.595,3.12e-05,0.118,0.963,96.513,audio_features,1GDAvJth0ebssC2XkG7RYM,spotify:track:1GDAvJth0ebssC2XkG7RYM,https://api.spotify.com/v1/tracks/1GDAvJth0ebssC2XkG7RYM,https://api.spotify.com/v1/audio-analysis/1GDAvJth0ebssC2XkG7RYM,133867,4
"This Game (From ""No Game No Life"")",0.409,0.921,4,-4.35,1,0.112,0.101,0.00154,0.147,0.255,146.772,audio_features,2xYPkynBY5QpC7KjkaMPLj,spotify:track:2xYPkynBY5QpC7KjkaMPLj,https://api.spotify.com/v1/tracks/2xYPkynBY5QpC7KjkaMPLj,https://api.spotify.com/v1/audio-analysis/2xYPkynBY5QpC7KjkaMPLj,281020,4
"Two One, Four",0.17,0.0383,0,-21.622,1,0.0444,0.979,0.918,0.0897,0.0349,79.601,audio_features,2k0gUaEAOniTbwYWNTh9ZA,spotify:track:2k0gUaEAOniTbwYWNTh9ZA,https://api.spotify.com/v1/tracks/2k0gUaEAOniTbwYWNTh9ZA,https://api.spotify.com/v1/audio-analysis/2k0gUaEAOniTbwYWNTh9ZA,277347,4
Garbage Bags Are All Out of Stock 쓰레기봉투의 재고를 점검하자 - Raon Lee Ver.,0.58,0.947,9,-2.152,1,0.115,0.0297,8.99e-05,0.406,0.481,141.938,audio_features,4GhvLIBWP2AehUsKFdWJpv,spotify:track:4GhvLIBWP2AehUsKFdWJpv,https://api.spotify.com/v1/tracks/4GhvLIBWP2AehUsKFdWJpv,https://api.spotify.com/v1/audio-analysis/4GhvLIBWP2AehUsKFdWJpv,184274,4
Guren no Yumiya,0.455,0.952,1,-6.382,0,0.0787,0.0232,5.65e-05,0.0662,0.332,90.365,audio_features,70p3HYq9iHZisJqpDmWd1U,spotify:track:70p3HYq9iHZisJqpDmWd1U,https://api.spotify.com/v1/tracks/70p3HYq9iHZisJqpDmWd1U,https://api.spotify.com/v1/audio-analysis/70p3HYq9iHZisJqpDmWd1U,310680,4
To Love,0.423,0.384,9,-12.503,1,0.0315,0.729,4.11e-06,0.27,0.521,90.43,audio_features,0mbS3VwRbO6HVBMPXnzOGA,spotify:track:0mbS3VwRbO6HVBMPXnzOGA,https://api.spotify.com/v1/tracks/0mbS3VwRbO6HVBMPXnzOGA,https://api.spotify.com/v1/audio-analysis/0mbS3VwRbO6HVBMPXnzOGA,182000,4
Nadie Como Tú,0.812,0.731,4,-5.188,0,0.18,0.388,0,0.158,0.73,93.005,audio_features,5AjPODKFVwAlNxVzEc45ER,spotify:track:5AjPODKFVwAlNxVzEc45ER,https://api.spotify.com/v1/tracks/5AjPODKFVwAlNxVzEc45ER,https://api.spotify.com/v1/audio-analysis/5AjPODKFVwAlNxVzEc45ER,223453,4
Binaural Beats for Deep Relaxation (Delta Waves) - Loopable,0.521,2.02e-05,0,-36.461,0,0.4,0.924,0.821,0.112,0,62.07,audio_features,5csoVHINDG7exGZHQM0n9A,spotify:track:5csoVHINDG7exGZHQM0n9A,https://api.spotify.com/v1/tracks/5csoVHINDG7exGZHQM0n9A,https://api.spotify.com/v1/audio-analysis/5csoVHINDG7exGZHQM0n9A,222572,1
Crimen,0.537,0.502,4,-8.406,1,0.025,0.44,0.0709,0.199,0.288,80.511,audio_features,3oqWr0jDWNXxWufNogGREp,spotify:track:3oqWr0jDWNXxWufNogGREp,https://api.spotify.com/v1/tracks/3oqWr0jDWNXxWufNogGREp,https://api.spotify.com/v1/audio-analysis/3oqWr0jDWNXxWufNogGREp,232027,4
Yo tambien,0.645,0.786,4,-4.248,0,0.0566,0.396,0,0.111,0.738,91.459,audio_features,5A9AILetvfQg3LHyX5X0pV,spotify:track:5A9AILetvfQg3LHyX5X0pV,https://api.spotify.com/v1/tracks/5A9AILetvfQg3LHyX5X0pV,https://api.spotify.com/v1/audio-analysis/5A9AILetvfQg3LHyX5X0pV,306453,4
Loco,0.694,0.758,11,-2.986,1,0.218,0.278,1.34e-06,0.102,0.371,192.091,audio_features,6osaMSJh9NguagEDQcZaKx,spotify:track:6osaMSJh9NguagEDQcZaKx,https://api.spotify.com/v1/tracks/6osaMSJh9NguagEDQcZaKx,https://api.spotify.com/v1/audio-analysis/6osaMSJh9NguagEDQcZaKx,185195,4
Len Zo 97N10 Hi Kyosetsu Mahle,0.628,0.646,5,-11.991,1,0.034,0.455,0.878,0.162,0.168,113.25,audio_features,3ahfOaVHOAa6tLZazhPlFz,spotify:track:3ahfOaVHOAa6tLZazhPlFz,https://api.spotify.com/v1/tracks/3ahfOaVHOAa6tLZazhPlFz,https://api.spotify.com/v1/audio-analysis/3ahfOaVHOAa6tLZazhPlFz,134547,4
Mi corazon encantado,0.726,0.861,5,-4.019,1,0.0348,0.0158,0,0.103,0.781,133.007,audio_features,6NVX0ugkjMSeXJN8wB9JTn,spotify:track:6NVX0ugkjMSeXJN8wB9JTn,https://api.spotify.com/v1/tracks/6NVX0ugkjMSeXJN8wB9JTn,https://api.spotify.com/v1/audio-analysis/6NVX0ugkjMSeXJN8wB9JTn,213547,4
Respira - Club Mix Version,,,,,,,,,,,,,,,,,,
And the Fireflies Lit Up the Sky,0.457,0.262,7,-14.803,0,0.0439,0.888,0.943,0.424,0.55,170.007,audio_features,5njezaKIDoId6RUSMstcII,spotify:track:5njezaKIDoId6RUSMstcII,https://api.spotify.com/v1/tracks/5njezaKIDoId6RUSMstcII,https://api.spotify.com/v1/audio-analysis/5njezaKIDoId6RUSMstcII,79081,4
Chozetsu Dynamic (Dragon Ball Super),0.527,0.686,1,-5.95,1,0.0273,0.000195,0,0.108,0.361,96.067,audio_features,3JLNx2mOOlveLN4E7NhaPD,spotify:track:3JLNx2mOOlveLN4E7NhaPD,https://api.spotify.com/v1/tracks/3JLNx2mOOlveLN4E7NhaPD,https://api.spotify.com/v1/audio-analysis/3JLNx2mOOlveLN4E7NhaPD,98750,4
tired,0.772,0.397,7,-8.585,1,0.0391,0.339,0.00541,0.0753,0.617,97.964,audio_features,10vkYRKw6Jjr7try1ir50G,spotify:track:10vkYRKw6Jjr7try1ir50G,https://api.spotify.com/v1/tracks/10vkYRKw6Jjr7try1ir50G,https://api.spotify.com/v1/audio-analysis/10vkYRKw6Jjr7try1ir50G,172320,4
Sing,0.623,0.79,7,-5.07,1,0.0473,0.118,0,0.226,0.694,81.949,audio_features,1irAliF0T8sLIOPJp6n7rU,spotify:track:1irAliF0T8sLIOPJp6n7rU,https://api.spotify.com/v1/tracks/1irAliF0T8sLIOPJp6n7rU,https://api.spotify.com/v1/audio-analysis/1irAliF0T8sLIOPJp6n7rU,187684,4
JUSTadICE,0.404,0.988,0,-1.756,1,0.193,0.00139,0.00419,0.125,0.38,185.051,audio_features,6IVM1YYZq6K6NG6qqC26o4,spotify:track:6IVM1YYZq6K6NG6qqC26o4,https://api.spotify.com/v1/tracks/6IVM1YYZq6K6NG6qqC26o4,https://api.spotify.com/v1/audio-analysis/6IVM1YYZq6K6NG6qqC26o4,232339,4
Rewrite - 2016 Rerecorded,0.518,0.932,4,-4.628,1,0.0346,0.000171,0.0105,0.22,0.583,89.488,audio_features,00sHjhTQCLaGUw0OJvmpVB,spotify:track:00sHjhTQCLaGUw0OJvmpVB,https://api.spotify.com/v1/tracks/00sHjhTQCLaGUw0OJvmpVB,https://api.spotify.com/v1/audio-analysis/00sHjhTQCLaGUw0OJvmpVB,279853,4
Pa´ Gustarte Más,0.805,0.445,9,-7.139,0,0.0497,0.282,0.00391,0.132,0.538,145.988,audio_features,62QpjRsZvgG0QveLgeAScg,spotify:track:62QpjRsZvgG0QveLgeAScg,https://api.spotify.com/v1/tracks/62QpjRsZvgG0QveLgeAScg,https://api.spotify.com/v1/audio-analysis/62QpjRsZvgG0QveLgeAScg,164400,4
Stand by Me,0.65,0.306,9,-9.443,1,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,audio_features,3SdTKo2uVsxFblQjpScoHy,spotify:track:3SdTKo2uVsxFblQjpScoHy,https://api.spotify.com/v1/tracks/3SdTKo2uVsxFblQjpScoHy,https://api.spotify.com/v1/audio-analysis/3SdTKo2uVsxFblQjpScoHy,180056,4
Kizuato (Given) - Portuguese Version,0.358,0.926,11,-3.87,0,0.152,7.45e-05,0,0.349,0.594,178.15,audio_features,6HP68P2MXTG5jXcBRACQLL,spotify:track:6HP68P2MXTG5jXcBRACQLL,https://api.spotify.com/v1/tracks/6HP68P2MXTG5jXcBRACQLL,https://api.spotify.com/v1/audio-analysis/6HP68P2MXTG5jXcBRACQLL,91221,4
"III. Telegraph Ave. (""Oakland"" by Lloyd)",0.496,0.693,5,-9.576,0,0.247,0.159,0.0261,0.142,0.597,129.929,audio_features,0VXfZi7XhfJnuBvF6XiypU,spotify:track:0VXfZi7XhfJnuBvF6XiypU,https://api.spotify.com/v1/tracks/0VXfZi7XhfJnuBvF6XiypU,https://api.spotify.com/v1/audio-analysis/0VXfZi7XhfJnuBvF6XiypU,210673,4
Soothe Headaches,0.615,3.11e-05,9,-41.17,1,0.54,0.996,0.181,0.112,0.918,150.42,audio_features,539FfgIHb28DRwRQhYRnG0,spotify:track:539FfgIHb28DRwRQhYRnG0,https://api.spotify.com/v1/tracks/539FfgIHb28DRwRQhYRnG0,https://api.spotify.com/v1/audio-analysis/539FfgIHb28DRwRQhYRnG0,3600091,5
Vengase II,0.659,0.636,7,-8.076,1,0.0988,0.0864,3.3e-05,0.124,0.854,195.035,audio_features,3xQgqyqNHS3GI4Kw1daecs,spotify:track:3xQgqyqNHS3GI4Kw1daecs,https://api.spotify.com/v1/tracks/3xQgqyqNHS3GI4Kw1daecs,https://api.spotify.com/v1/audio-analysis/3xQgqyqNHS3GI4Kw1daecs,200264,3
Faquir,0.438,0.768,2,-5.884,1,0.0577,0.187,0,0.139,0.589,89.241,audio_features,3DVNVqZUeIPxdo8JuHrv8u,spotify:track:3DVNVqZUeIPxdo8JuHrv8u,https://api.spotify.com/v1/tracks/3DVNVqZUeIPxdo8JuHrv8u,https://api.spotify.com/v1/audio-analysis/3DVNVqZUeIPxdo8JuHrv8u,194520,4
Hidden Beauty,0.297,0.0561,5,-25.862,1,0.0408,0.977,0.855,0.117,0.132,71.088,audio_features,1SRYMlIBIzKhBudUfzcHtS,spotify:track:1SRYMlIBIzKhBudUfzcHtS,https://api.spotify.com/v1/tracks/1SRYMlIBIzKhBudUfzcHtS,https://api.spotify.com/v1/audio-analysis/1SRYMlIBIzKhBudUfzcHtS,176053,4
A Labio Dulce,0.793,0.856,0,-5.324,1,0.0341,0.0471,0,0.056,0.893,119.99,audio_features,3VeKeODaz7TABGpl1LGUBu,spotify:track:3VeKeODaz7TABGpl1LGUBu,https://api.spotify.com/v1/tracks/3VeKeODaz7TABGpl1LGUBu,https://api.spotify.com/v1/audio-analysis/3VeKeODaz7TABGpl1LGUBu,228013,4
Breakfast on the Balcony,0.426,0.0766,7,-21.274,1,0.0361,0.98,0.947,0.107,0.213,114.239,audio_features,4o800k0L50O5mIUB69SPyV,spotify:track:4o800k0L50O5mIUB69SPyV,https://api.spotify.com/v1/tracks/4o800k0L50O5mIUB69SPyV,https://api.spotify.com/v1/audio-analysis/4o800k0L50O5mIUB69SPyV,149251,4
